"Id","Institution","Job title","AOS","AOC","Job type","Start time","Contract type","Deadline","How to apply","Date posted","PhilJobs page","Info link","Application link"
"12294","Yale University","2019-20 Postdoctoral Fellowship in the Humanities","Western Literature, Philosophy, or Historical and Political Thought","Western Literature, Philosophy, or Historical and Political Thought","Postdoc or similar","","Fixed term","2019-04-01","Online","2019-02-15","http://philjobs.org/job/show/12294","","https://apply.interfolio.com/60437"
"12290","University of Missouri","Postdoctoral Fellow","Open","Open","Postdoc or similar","Fall 2019","Fixed term","2019-03-01","Online","2019-02-14","http://philjobs.org/job/show/12290","https://applygrad.missouri.edu/apply/?sr=4ea37717-4ab3-4dc5-a552-a7b6eb2f799d","https://applygrad.missouri.edu/apply/?sr=4ea37717-4ab3-4dc5-a552-a7b6eb2f799d"
"12286","University of Regina","Assistant Professor in Philosophy (2-year term)","Open","Open","Junior faculty","July 1, 2019","Fixed term","2019-03-15","Online","2019-02-14","http://philjobs.org/job/show/12286","","https://www.uregina.ca/hr/careers/opportunities.html"
"12282","New Jersey Institute of Technology","University Lecturer","Engineering Ethics and Philosophy of Technology","Biomedical Ethics, Business Ethics, Environmental Ethics","Junior faculty","September 2019","Tenured, continuing or permanent","2019-03-22 (soft)","Online","2019-02-14","http://philjobs.org/job/show/12282","https://njit.csod.com/ats/careersite/JobDetails.aspx?site=1&id=1099","https://njit.csod.com/ats/careersite/JobDetails.aspx?site=1&id=1099"
"12278","Stanford University Online High School","Philosophy Instructor","Open","Open","Junior faculty","July 15, 2019","Tenured, continuing or permanent","---","Online","2019-02-13","http://philjobs.org/job/show/12278","https://ohs.stanford.edu/","https://careersearch.stanford.edu/jobs/philosophy-instructor-1-5485"
"12274","Southwestern University","Visiting Assistant Professor of Philosophy","Feminist Theory","Open","Junior faculty","","Fixed term","2019-04-01","Other","2019-02-13","http://philjobs.org/job/show/12274","http://www.southwestern.edu","http://apply.interfolio.com/60176"
"12270","Max Planck Institute for the History of Science","2-Year Research Scholar Position in Arabic Studies","the Premodern Arabic World","the Premodern Arabic World","Postdoc or similar","1 November 2019, or as soon as possible thereafter","Fixed term","2019-03-31","Online","2019-02-13","http://philjobs.org/job/show/12270","https://www.mpiwg-berlin.mpg.de/research/departments/max-planck-research-group-premodern-sciences","https://recruitment.mpiwg-berlin.mpg.de/position/13303810"
"12266","University of the Pacific","Assistant Professor of Philosophy","Philosophy of Cognitive Science, Philosophy of Mind","Philosophy of Science, Logic","Junior faculty","August 19, 2019","Tenure-track or similar","2019-03-12 (soft)","Online","2019-02-12","http://philjobs.org/job/show/12266","https://pacific.peopleadmin.com/postings/13327","https://pacific.peopleadmin.com/postings/13327"
"12262","Leiden University","University Lecturer","African/Africana or East Asian; Comparative Philosophy","Open","Junior faculty","August 1, 2019","Tenure-track or similar","2019-03-05","Online","2019-02-12","http://philjobs.org/job/show/12262","https://www.universiteitleiden.nl/vacatures/2019/q1/19-063-6067-university-lecturer","https://www.universiteitleiden.nl/vacatures/2019/q1/19-063-6067-university-lecturer"
"12258","Australian Catholic University","Research Fellow or Senior Research Fellow (Autonomy)","Autonomy","Autonomy","Postdoc or similar","","Fixed term","2019-03-13","Online","2019-02-11","http://philjobs.org/job/show/12258","http://careers.acu.edu.au/caw/en/job/974800/senior-research-fellow-autonomy","http://careers.acu.edu.au/caw/en/job/974800/senior-research-fellow-autonomy"
"12254","Davidson College","Visiting Assistant Professorship - Philosophy","Open","Open","Visiting fellowship / Professorship","","Fixed term","2019-06-10","Online","2019-02-11","http://philjobs.org/job/show/12254","","http://www.Click2Apply.net/kqnpyhgqx3k29s8j"
"12246","Loyola University, New Orleans","Visiting Assistant Professor","History of Early Modern Philosophy","Open","Visiting fellowship / Professorship","August 2019","Fixed term","2019-03-15 (soft)","Email","2019-02-08","http://philjobs.org/job/show/12246","http://cas.loyno.edu/philosophy",""
"12250","Fort Lewis College","Visiting Instructor of Philosophy","Open","Ethics","Visiting fellowship / Professorship","August 2019","Fixed term","2019-03-08 (soft)","Email","2019-02-08","http://philjobs.org/job/show/12250","https://www.fortlewis.edu/Portals/71/Visiting%20Instructor%20Philosophy.pdf",""
"12238","Universidad de los Andes, Bogota","2 Postdoctoral Fellowships in Philosophy 	","Free Will, Agency, and Theories of Responsibility","Open","Postdoc or similar","Any time after July 1, 2019 but no later than September 1, 2019","Fixed term","2019-03-11 (soft)","Email","2019-02-08","http://philjobs.org/job/show/12238","https://mindandaction.uniandes.edu.co/index.php/free-will-latam",""
"12242","Trinity College","Visiting Assistant Professor of Philosophy (one-year)","Open","Open","Visiting fellowship / Professorship","September 1, 2019","Fixed term","2019-03-04","Online","2019-02-08","http://philjobs.org/job/show/12242","https://trincoll.peopleadmin.com","https://trincoll.peopleadmin.com"
"12234","University of Oxford","Associate Professorship (or Professorship) in Philosophy","Analytic Philosophy","Feminist Philosophy","Senior faculty","1 September 2019 or as soon as possible thereafter","Tenured, continuing or permanent","2019-03-18","Online","2019-02-08","http://philjobs.org/job/show/12234","http://www.worc.ox.ac.uk/jobs","http://www.worc.ox.ac.uk/jobs"
"12230","Lund University","Doctoral Students in Practical Philosophy","moral responsibility and free will within action theory, normative ethics, metaethics, and legal responsibility. ","moral responsibility and free will within action theory, normative ethics, metaethics, and legal responsibility. ","Junior faculty","September 1st, 2019","Fixed term","2019-03-01","Online","2019-02-06","http://philjobs.org/job/show/12230","https://lu.mynetworkglobal.com/en/what:job/jobID:248817/type:job/where:4/apply:1","https://lu.mynetworkglobal.com/en/what:job/jobID:248817/type:job/where:4/apply:1"
"12226","Colgate University","Visiting Assistant Professor of Philosophy","Open","Open, but the department has teaching needs in philosophy of race, non-Western philosophy, social and political philosophy, and history of philosophy.","Visiting fellowship / Professorship","","Fixed term","2019-02-25 (soft)","Online","2019-02-05","http://philjobs.org/job/show/12226","","https://academicjobsonline.org/ajo/jobs/13226"
"12198","Colgate University","Visiting Assistant Professor of Philosophy","Open","Environmental Ethics","Visiting fellowship / Professorship","Fall 2019","Fixed term","2019-02-25 (soft)","Online","2019-02-03","http://philjobs.org/job/show/12198","","https://academicjobsonline.org/ajo/jobs/13226"
"12222","Northeastern University","Visiting Lecturer","Applied Ethics","Healthcare Ethics, Environmental Ethics, Contemporary Moral Issues, Technology and Human Values","Junior faculty","August 26, 2019","Fixed term","2019-02-28 (soft)","Online","2019-02-05","http://philjobs.org/job/show/12222","","https://neu.peopleadmin.com/postings/59697"
"12218","Hamilton College","Visiting Assistant Professor","Open","Open","Postdoc or similar","7/1/2019","Fixed term","2019-03-15","Online","2019-02-05","http://philjobs.org/job/show/12218","http://hamilton.edu","http://apply.interfolio.com/60181"
"12214","Kent State University","Visiting Assistant Professor","Open","19th & 20th Century French & German philosophy","Visiting fellowship / Professorship","August, 2019","Fixed term","2019-03-15 (soft)","Online","2019-02-05","http://philjobs.org/job/show/12214","https://www.kent.edu/philosophy","https://apply.interfolio.com/58169"
"12210","University of Bristol","Research Associate in Metaphysics of Science ACAD103788","Metaphysics of Science ","Open","Postdoc or similar","September 2019","Tenure-track or similar","2019-03-11","Online","2019-02-05","http://philjobs.org/job/show/12210","http://www.bristol.ac.uk/jobs/find/details.html?nPostingID=34474&nPostingTargetID=118914&option=28&sort=DESC&respnr=1&ID=Q50FK026203F3VBQBV7V77V83&JobNum=ACAD103788&Resultsperpage=10&lg=UK&mask=uobext","http://www.bristol.ac.uk/jobs/find/details.html?nPostingID=34474&nPostingTargetID=118914&option=28&sort=DESC&respnr=1&ID=Q50FK026203F3VBQBV7V77V83&JobNum=ACAD103788&Resultsperpage=10&lg=UK&mask=uobext"
"12206","Frostburg State University","Lecturer in Philosophy","Criminal Justice Ethics and Philosophy of Law","Criminal Justice Ethics and Philosophy of Law","Junior faculty","Fall 2019","Fixed term","2019-04-01","Online","2019-02-05","http://philjobs.org/job/show/12206","http://WWW.FROSTBURG.EDU","https://frostburg.peopleadmin.com/postings/1064"
"12194","University of Oxford","Associate Professorship (or Professorship) of Philosophy in the Philosophy of Mind","Philosophy of Mind","Philosophy of Mind","Senior faculty","1 September 2019 or as soon as possible thereafter","Tenured, continuing or permanent","2019-03-07","Online","2019-01-31","http://philjobs.org/job/show/12194","http://www.sthildas.ox.ac.uk/content/vacancies","http://www.sthildas.ox.ac.uk/content/vacancies"
"12190","Siena College","Teaching Assistant Professor of Philosophy","Contemporary continental philosophy","Teaching competence in ancient or modern philosophy","Junior faculty","September 2019","Fixed term","2019-03-01 (soft)","Online","2019-01-30","http://philjobs.org/job/show/12190","https://www.siena.edu/employment-opportunities/","http://siena.interviewexchange.com/jobofferdetails.jsp?JOBID=106952"
"12186","University of Colorado, Boulder","Senior Endowed Chair","Open","Open","Faculty (open rank)","01/29/2019","Tenured, continuing or permanent","2019-03-15 (soft)","Online","2019-01-29","http://philjobs.org/job/show/12186","","https://jobs.colorado.edu/jobs/JobDetail/?jobId=15716"
"12182","Northeastern University","Postdoctoral Research Fellow","Information Ethics","AI and Data Ethics, Machine Learning","Postdoc or similar","Summer 2019","Fixed term","---","Online","2019-01-28","http://philjobs.org/job/show/12182","https://neu.peopleadmin.com/postings/59573","https://neu.peopleadmin.com/postings/59573"
"12170","Middlebury College","Visiting Assistant Professor or Instructor - Department of Philosophy","Metaphysics, Epistemology, or Philosophy of Science","Same as AOS","Visiting fellowship / Professorship","September 2019","Fixed term","2019-03-25","Online","2019-01-25","http://philjobs.org/job/show/12170","http://www.middlebury.edu/academics/phil","http://apptrkr.com/1345059"
"12178","Universidad Diego Portales","Professor of Philosophy","Phenomenology","Open","Faculty (open rank)","May 2, 2019","Tenured, continuing or permanent","2019-03-04","Email","2019-01-25","http://philjobs.org/job/show/12178","http://institutodefilosofia.udp.cl/",""
"12174","Georgia State University","PostDoc in PPE","Philosophy, Politics, and Economics","Open","Postdoc or similar","Fall 2019","Fixed term","2019-03-10 (soft)","Online","2019-01-25","http://philjobs.org/job/show/12174","https://philosophy.gsu.edu/home/ppe/","https://employment.gsu.edu/"
"12154","University of West Georgia","Lecturer - full-time, renewable","Open, but the program has an interest in Philosophy of Race","Open, but the program has an interest in Philosophy of Race","Junior faculty","August 2019","Tenured, continuing or permanent","2019-03-01","Online","2019-01-24","http://philjobs.org/job/show/12154","http://apply.interfolio.com/58759","http://apply.interfolio.com/58759"
"12162","Hong Kong Baptist University","Research Assistant Professor in Applied Ethics","Open","Open","Junior faculty","","Tenured, continuing or permanent","2019-02-28","Online","2019-01-25","http://philjobs.org/job/show/12162","","https://jobs.hkbu.edu.hk"
"12158","York University","Two-Year Post-Doc in Ethics and AI","Ethics or Social and Political Philosophy","Applied Ethics","Postdoc or similar","July 1, 2019","Fixed term","2019-02-22","Email","2019-01-24","http://philjobs.org/job/show/12158","",""
"12062","Tsinghua University, Beijing ","Assistant Professor (Tenure-Track) OR Associate Professor (Tenured)  ","Ancient Greek Philosophy or Roman Philosophy or Medieval Philosophy or 20th Century Continental Philosophy or Philosophy of Science","Open","Faculty (open rank)","March 2020 ","Contract type open","2019-04-15 (soft)","Email","2019-01-09","http://philjobs.org/job/show/12062","",""
"12146","Rensselaer Polytechnic Institute","Lecturer, Philosophy","Open","Critical Thinking and Ethics of A.I. and Other Emerging Technologies","Junior faculty","Fall 2019","Fixed term","2019-02-15","Online","2019-01-18","http://philjobs.org/job/show/12146","https://rpijobs.rpi.edu/postings/7660","https://rpijobs.rpi.edu/postings/7660"
